"","Sequence_ID","Cluster"
"647","AB451219_0A_Rev_4349","110"
"648","AB451219_0A_Rev_38942","111"
"649","AB451219_0A_Rev_2593","112"
"650","AB451219_0A_Rev_29925","113"
"651","AB451219_0A_Rev_17031","114"
"652","AB451219_0A_Rev_15780","115"
"653","AB451219_0A_Fwd_22150","116"
"654","AB451219_0A_Fwd_30184","117"
"655","AB451219_0A_Fwd_24469","118"
"656","AB472900_0A_Rev_53466","119"
"657","KC862295_0A_Rev_56389","119"
"658","KC862296_0A_Rev_56527","119"
"659","KC862299_0A_Rev_56527","119"
"660","KC862301_0A_Rev_56376","119"
"661","KM434186_0A_Rev_79992","119"
"662","KY994101_0A_Rev_81759","119"
"663","MK799650_0A_Rev_56399","119"
"664","MT108730_0A_Rev_77793","119"
"665","MT118295_0A_Rev_79930","119"
"666","ON524861_0A_Rev_81920","119"
"667","ON524862_0A_Rev_58393","119"
"668","ON524865_0A_Rev_53816","119"
"669","ON524866_0A_Rev_18194","119"
"670","ON524867_0A_Rev_81633","119"
"671","ON524868_0A_Rev_53596","119"
"672","ON524869_0A_Rev_56891","119"
"673","ON524870_0A_Rev_81642","119"
"674","OQ970155_0A_Rev_66583","119"
"675","PP083312_0A_Rev_56399","119"
"676","PP977459_0A_Rev_35635","119"
"677","AB472900_0A_Fwd_5250","120"
"678","KC862295_0A_Fwd_8167","120"
"679","KC862296_0A_Fwd_8167","120"
"680","KC862299_0A_Fwd_8167","120"
"681","KC862301_0A_Fwd_8167","120"
"682","KM434186_0A_Fwd_34134","120"
"683","KY994101_0A_Fwd_34031","120"
"684","LN610573_0A_Fwd_35198","120"
"685","LN610576_0A_Fwd_35339","120"
"686","LN610581_0A_Fwd_35075","120"
"687","LN610582_0A_Fwd_33726","120"
"688","LN610583_0A_Fwd_34187","120"
"689","MK799650_0A_Fwd_8167","120"
"690","MT108730_0A_Fwd_29568","120"
"691","MT118295_0A_Fwd_31714","120"
"692","ON524861_0A_Fwd_34180","120"
"693","ON524862_0A_Fwd_10161","120"
"694","ON524865_0A_Fwd_5584","120"
"695","ON524866_0A_Fwd_57708","120"
"696","ON524867_0A_Fwd_33893","120"
"697","ON524868_0A_Fwd_5364","120"
"698","ON524869_0A_Fwd_8671","120"
"699","ON524870_0A_Fwd_33902","120"
"700","PP083312_0A_Fwd_8167","120"
"701","PP977459_0A_Fwd_75149","120"
"702","AB472900_0A_Rev_64663","121"
"703","KC862295_0A_Rev_68282","121"
"704","KY994101_0A_Rev_5617","121"
"705","AB472900_0A_Rev_37478","122"
"706","KC862295_0A_Rev_40398","122"
"707","KC862296_0A_Rev_40398","122"
"708","KC862299_0A_Rev_40398","122"
"709","KC862301_0A_Rev_40390","122"
"710","KM434186_0A_Rev_64396","122"
"711","KY994101_0A_Rev_66162","122"
"712","MK799650_0A_Rev_40399","122"
"713","MT108730_0A_Rev_61800","122"
"714","MT118295_0A_Rev_63943","122"
"715","ON524861_0A_Rev_66313","122"
"716","ON524862_0A_Rev_42393","122"
"717","ON524865_0A_Rev_37816","122"
"718","ON524866_0A_Rev_2194","122"
"719","ON524867_0A_Rev_66026","122"
"720","ON524868_0A_Rev_37596","122"
"721","ON524869_0A_Rev_40891","122"
"722","ON524870_0A_Rev_66035","122"
"723","OQ970155_0A_Rev_50594","122"
"724","PP083312_0A_Rev_40399","122"
"725","PP977459_0A_Rev_19635","122"
"726","AB472900_0A_Rev_34303","123"
"727","KC862295_0A_Rev_37223","123"
"728","KC862296_0A_Rev_37223","123"
"729","KC862299_0A_Rev_37223","123"
"730","KC862301_0A_Rev_37215","123"
"731","KM434186_0A_Rev_61221","123"
"732","MT118295_0A_Rev_60768","123"
"733","OQ970155_0A_Rev_47419","123"
"734","AB472900_0A_Fwd_67507","124"
"735","KY994101_0A_Fwd_8101","124"
"736","LN610582_0A_Fwd_8066","124"
"737","MT108730_0A_Fwd_3976","124"
"738","MT118295_0A_Fwd_6094","124"
"739","OQ970155_0A_Fwd_80508","124"
"740","AB472900_0A_Rev_85713","125"
"741","KC862295_0A_Rev_308","125"
"742","KC862301_0A_Rev_308","125"
"743","KM434186_0A_Rev_26275","125"
"744","KY994101_0A_Rev_26172","125"
"745","LN610573_0A_Rev_27334","125"
"746","LN610576_0A_Rev_27475","125"
"747","LN610581_0A_Rev_27211","125"
"748","LN610582_0A_Rev_25862","125"
"749","LN610583_0A_Rev_26323","125"
"750","MK799650_0A_Rev_308","125"
"751","MT108730_0A_Rev_21709","125"
"752","MT118295_0A_Rev_23855","125"
"753","ON524861_0A_Rev_26321","125"
"754","ON524862_0A_Rev_2302","125"
"755","ON524865_0A_Rev_85412","125"
"756","ON524866_0A_Rev_49849","125"
"757","ON524867_0A_Rev_26034","125"
"758","ON524868_0A_Rev_85176","125"
"759","ON524869_0A_Rev_812","125"
"760","ON524870_0A_Rev_26043","125"
"761","OQ970155_0A_Rev_10504","125"
"762","PP083312_0A_Rev_308","125"
"763","PP977459_0A_Rev_67290","125"
"764","AB472900_0A_Fwd_39415","126"
"765","KC862296_0A_Fwd_42335","126"
"766","KC862299_0A_Fwd_42335","126"
"767","KC862301_0A_Fwd_42327","126"
"768","KM434186_0A_Fwd_66333","126"
"769","KY994101_0A_Fwd_68098","126"
"770","MK799650_0A_Fwd_42336","126"
"771","MT108730_0A_Fwd_63737","126"
"772","MT118295_0A_Fwd_65880","126"
"773","ON524861_0A_Fwd_68250","126"
"774","ON524862_0A_Fwd_44330","126"
"775","ON524865_0A_Fwd_39753","126"
"776","ON524866_0A_Fwd_4131","126"
"777","ON524867_0A_Fwd_67963","126"
"778","ON524868_0A_Fwd_39533","126"
"779","ON524869_0A_Fwd_42828","126"
"780","ON524870_0A_Fwd_67972","126"
"781","OQ970155_0A_Fwd_52531","126"
"782","PP083312_0A_Fwd_42336","126"
"783","PP977459_0A_Fwd_21572","126"
"784","AB472900_0A_Rev_24569","127"
"785","KC862295_0A_Rev_27488","127"
"786","KC862296_0A_Rev_27488","127"
"787","KC862299_0A_Rev_27488","127"
"788","KC862301_0A_Rev_27480","127"
"789","KY994101_0A_Rev_53253","127"
"790","MT118295_0A_Rev_51034","127"
"791","OQ970155_0A_Rev_37684","127"
"792","AB472900_0A_Rev_21750","128"
"793","KC862295_0A_Rev_24669","128"
"794","KC862296_0A_Rev_24669","128"
"795","KC862299_0A_Rev_24669","128"
"796","KC862301_0A_Rev_24661","128"
"797","KM434186_0A_Rev_48692","128"
"798","KY994101_0A_Rev_50434","128"
"799","LN610573_0A_Rev_51739","128"
"800","LN610576_0A_Rev_51880","128"
"801","LN610581_0A_Rev_51616","128"
"802","LN610582_0A_Rev_50267","128"
"803","LN610583_0A_Rev_50728","128"
"804","MK799650_0A_Rev_24669","128"
"805","MT108730_0A_Rev_46070","128"
"806","MT118295_0A_Rev_48215","128"
"807","ON524861_0A_Rev_50583","128"
"808","ON524862_0A_Rev_26663","128"
"809","ON524865_0A_Rev_22086","128"
"810","ON524866_0A_Rev_74210","128"
"811","ON524867_0A_Rev_50296","128"
"812","ON524868_0A_Rev_21866","128"
"813","ON524869_0A_Rev_25161","128"
"814","ON524870_0A_Rev_50305","128"
"815","OQ970155_0A_Rev_34865","128"
"816","PP083312_0A_Rev_24669","128"
"817","PP977459_0A_Rev_3905","128"
"818","AB472900_0A_Rev_75485","129"
"819","KC862295_0A_Rev_78339","129"
"820","KC862296_0A_Rev_78171","129"
"821","KC862299_0A_Rev_78171","129"
"822","KC862301_0A_Rev_78235","129"
"823","KM434186_0A_Rev_16159","129"
"824","KY994101_0A_Rev_15944","129"
"825","MK799650_0A_Rev_77951","129"
"826","MT108730_0A_Rev_11476","129"
"827","MT118295_0A_Rev_13621","129"
"828","ON524861_0A_Rev_16092","129"
"829","ON524862_0A_Rev_79819","129"
"830","ON524865_0A_Rev_75183","129"
"831","ON524866_0A_Rev_39620","129"
"832","ON524867_0A_Rev_15805","129"
"833","ON524868_0A_Rev_74947","129"
"834","ON524869_0A_Rev_78409","129"
"835","ON524870_0A_Rev_15814","129"
"836","OQ970155_0A_Rev_269","129"
"837","PP083312_0A_Rev_77825","129"
"838","PP977459_0A_Rev_57061","129"
"839","AB472900_0A_Fwd_78681","130"
"840","KY994101_0A_Fwd_19140","130"
"841","MT108730_0A_Fwd_14672","130"
"842","MT118295_0A_Fwd_16817","130"
"843","AB472900_0A_Fwd_15966","131"
"844","KC862295_0A_Fwd_18883","131"
"845","KC862296_0A_Fwd_18883","131"
"846","KC862299_0A_Fwd_18883","131"
"847","KC862301_0A_Fwd_18893","131"
"848","KM434186_0A_Fwd_44850","131"
"849","KY994101_0A_Fwd_44747","131"
"850","MK799650_0A_Fwd_18883","131"
"851","MT108730_0A_Fwd_40284","131"
"852","MT118295_0A_Fwd_42430","131"
"853","ON524861_0A_Fwd_44896","131"
"854","ON524862_0A_Fwd_20877","131"
"855","ON524865_0A_Fwd_16300","131"
"856","ON524866_0A_Fwd_68424","131"
"857","ON524867_0A_Fwd_44609","131"
"858","ON524868_0A_Fwd_16080","131"
"859","ON524869_0A_Fwd_19375","131"
"860","ON524870_0A_Fwd_44618","131"
"861","PP083312_0A_Fwd_18883","131"
"862","PP977459_0A_Fwd_85865","131"
"863","AB472900_0A_Fwd_5064","132"
"864","KC862295_0A_Fwd_7981","132"
"865","KC862296_0A_Fwd_7981","132"
"866","KC862299_0A_Fwd_7981","132"
"867","KC862301_0A_Fwd_7981","132"
"868","KM434186_0A_Fwd_33948","132"
"869","KY994101_0A_Fwd_33845","132"
"870","MT108730_0A_Fwd_29382","132"
"871","MT118295_0A_Fwd_31528","132"
"872","OQ970155_0A_Fwd_18177","132"
"873","AB472900_0A_Rev_11831","133"
"874","KC862295_0A_Rev_14748","133"
"875","KC862296_0A_Rev_14748","133"
"876","KC862299_0A_Rev_14748","133"
"877","KC862301_0A_Rev_14754","133"
"878","KM434186_0A_Rev_40715","133"
"879","KY994101_0A_Rev_40612","133"
"880","LN610573_0A_Rev_41779","133"
"881","LN610576_0A_Rev_41920","133"
"882","LN610581_0A_Rev_41656","133"
"883","LN610582_0A_Rev_40307","133"
"884","LN610583_0A_Rev_40768","133"
"885","MK799650_0A_Rev_14748","133"
"886","MT108730_0A_Rev_36149","133"
"887","MT118295_0A_Rev_38295","133"
"888","ON524861_0A_Rev_40761","133"
"889","ON524862_0A_Rev_16742","133"
"890","ON524865_0A_Rev_12165","133"
"891","ON524866_0A_Rev_64289","133"
"892","ON524867_0A_Rev_40474","133"
"893","ON524868_0A_Rev_11945","133"
"894","ON524869_0A_Rev_15252","133"
"895","ON524870_0A_Rev_40483","133"
"896","OQ970155_0A_Rev_24944","133"
"897","PP083312_0A_Rev_14748","133"
"898","PP977459_0A_Rev_81730","133"
"899","AB472900_0A_Fwd_47174","134"
"900","KC862295_0A_Fwd_50094","134"
"901","KC862296_0A_Fwd_50091","134"
"902","KC862299_0A_Fwd_50091","134"
"903","KC862301_0A_Fwd_50082","134"
"904","KM434186_0A_Fwd_74089","134"
"905","KY994101_0A_Fwd_75857","134"
"906","LN610573_0A_Fwd_77133","134"
"907","LN610576_0A_Fwd_73942","134"
"908","LN610581_0A_Fwd_77009","134"
"909","LN610582_0A_Fwd_75661","134"
"910","LN610583_0A_Fwd_76122","134"
"911","MK799650_0A_Fwd_50104","134"
"912","MT108730_0A_Fwd_71496","134"
"913","MT118295_0A_Fwd_73639","134"
"914","ON524861_0A_Fwd_76018","134"
"915","ON524862_0A_Fwd_52098","134"
"916","ON524865_0A_Fwd_47521","134"
"917","ON524866_0A_Fwd_11899","134"
"918","ON524867_0A_Fwd_75731","134"
"919","ON524868_0A_Fwd_47301","134"
"920","ON524869_0A_Fwd_50596","134"
"921","ON524870_0A_Fwd_75740","134"
"922","OQ970155_0A_Fwd_60290","134"
"923","PP083312_0A_Fwd_50104","134"
"924","PP977459_0A_Fwd_29340","134"
"925","AB472900_0A_Fwd_30833","135"
"926","MT108730_0A_Fwd_55155","135"
"927","AB472900_0A_Fwd_14604","136"
"928","KC862301_0A_Fwd_17531","136"
"929","KY994101_0A_Fwd_43385","136"
"930","MT108730_0A_Fwd_38922","136"
"931","AB472900_0A_Rev_7362","137"
"932","KC862295_0A_Rev_10279","137"
"933","KC862296_0A_Rev_10279","137"
"934","KC862299_0A_Rev_10279","137"
"935","KC862301_0A_Rev_10279","137"
"936","KM434186_0A_Rev_36246","137"
"937","KY994101_0A_Rev_36143","137"
"938","MK799650_0A_Rev_10279","137"
"939","MT108730_0A_Rev_31680","137"
"940","MT118295_0A_Rev_33826","137"
"941","ON524861_0A_Rev_36292","137"
"942","ON524862_0A_Rev_12273","137"
"943","ON524865_0A_Rev_7696","137"
"944","ON524866_0A_Rev_59820","137"
"945","ON524867_0A_Rev_36005","137"
"946","ON524868_0A_Rev_7476","137"
"947","ON524869_0A_Rev_10783","137"
"948","ON524870_0A_Rev_36014","137"
"949","OQ970155_0A_Rev_20475","137"
"950","PP083312_0A_Rev_10279","137"
"951","PP977459_0A_Rev_77261","137"
"952","AB472900_0A_Rev_248","138"
"953","KC862295_0A_Rev_3165","138"
"954","KC862296_0A_Rev_3165","138"
"955","KC862299_0A_Rev_3165","138"
"956","KC862301_0A_Rev_3165","138"
"957","KM434186_0A_Rev_29132","138"
"958","KY994101_0A_Rev_29029","138"
"959","MK799650_0A_Rev_3165","138"
"960","MT108730_0A_Rev_24566","138"
"961","MT118295_0A_Rev_26712","138"
"962","ON524861_0A_Rev_29178","138"
"963","ON524862_0A_Rev_5159","138"
"964","ON524865_0A_Rev_582","138"
"965","ON524866_0A_Rev_52706","138"
"966","ON524867_0A_Rev_28891","138"
"967","ON524868_0A_Rev_362","138"
"968","ON524869_0A_Rev_3669","138"
"969","ON524870_0A_Rev_28900","138"
"970","OQ970155_0A_Rev_13361","138"
"971","PP083312_0A_Rev_3165","138"
"972","PP977459_0A_Rev_70147","138"
"973","AB472900_0A_Fwd_10289","139"
"974","KC862295_0A_Fwd_13206","139"
"975","KC862296_0A_Fwd_13206","139"
"976","KC862299_0A_Fwd_13206","139"
"977","KM434186_0A_Fwd_39173","139"
"978","MT108730_0A_Fwd_34607","139"
"979","MT118295_0A_Fwd_36753","139"
"980","OQ970155_0A_Fwd_23402","139"
"981","AB472900_0A_Fwd_63412","140"
"982","AB472900_0A_Rev_7121","141"
"983","KC862295_0A_Rev_10038","141"
"984","KC862296_0A_Rev_10038","141"
"985","KC862299_0A_Rev_10038","141"
"986","KC862301_0A_Rev_10038","141"
"987","KM434186_0A_Rev_36005","141"
"988","KY994101_0A_Rev_35902","141"
"989","MK799650_0A_Rev_10038","141"
"990","MT108730_0A_Rev_31439","141"
"991","MT118295_0A_Rev_33585","141"
"992","ON524861_0A_Rev_36051","141"
"993","ON524862_0A_Rev_12032","141"
"994","ON524865_0A_Rev_7455","141"
"995","ON524866_0A_Rev_59579","141"
"996","ON524867_0A_Rev_35764","141"
"997","ON524868_0A_Rev_7235","141"
"998","ON524869_0A_Rev_10542","141"
"999","ON524870_0A_Rev_35773","141"
"1000","OQ970155_0A_Rev_20234","141"
"1001","PP083312_0A_Rev_10038","141"
"1002","PP977459_0A_Rev_77020","141"
"1003","AB560486_0A_Rev_15937","142"
"1004","AP018815_0A_Rev_16412","142"
"1005","FM201281_0A_Rev_15933","142"
"1006","FM201282_0A_Rev_17004","142"
"1007","FM887021_0A_Rev_17229","142"
"1008","FM897211_0A_Rev_17157","142"
"1009","GU815091_0A_Rev_17247","142"
"1010","JN254800_0A_Rev_17004","142"
"1011","KM434184_0A_Rev_18775","142"
"1012","KP340287_0A_Rev_17052","142"
"1013","KP340288_0A_Rev_16460","142"
"1014","KR869157_0A_Rev_17003","142"
"1015","KX171208_0A_Rev_17051","142"
"1016","MK837009_0A_Rev_24471","142"
"1017","MN131141_0A_Rev_24549","142"
"1018","MN131142_0A_Rev_23870","142"
"1019","MN131143_0A_Rev_24131","142"
"1020","MN615700_0A_Rev_17337","142"
"1021","MN615701_0A_Rev_17512","142"
"1022","MN615702_0A_Rev_17337","142"
"1023","MT108727_0A_Rev_2054","142"
"1024","MT119365_0A_Rev_16193","142"
"1025","MT119369_0A_Rev_16953","142"
"1026","MT133561_0A_Rev_15027","142"
"1027","MT491204_0A_Rev_16430","142"
"1028","MT491205_0A_Rev_16475","142"
"1029","MT491206_0A_Rev_16718","142"
"1030","MW512833_0A_Rev_13149","142"
"1031","MZ089730_0A_Rev_15208","142"
"1032","ON324181_0A_Rev_35546","142"
"1033","OP310976_0A_Rev_54135","142"
"1034","OP314872_0A_Rev_9714","142"
"1035","OP957382_0A_Rev_16310","142"
"1036","OQ067609_0A_Rev_17433","142"
"1037","OQ319935_0A_Rev_14347","142"
"1038","OQ831729_0A_Rev_24529","142"
"1039","OR538762_0A_Rev_17042","142"
"1040","OR611941_0A_Rev_17098","142"
"1041","PP848306_0A_Rev_30422","142"
"1042","PP977456_0A_Rev_16383","142"
"1043","PQ474312_0A_Rev_54774","142"
"1044","PQ521329_0A_Rev_16441","142"
"1045","PQ521333_0A_Rev_16460","142"
"1046","AB560486_0A_Rev_9126","143"
"1047","AP018815_0A_Rev_9601","143"
"1048","FM887021_0A_Rev_10416","143"
"1049","KU198331_0A_Rev_10421","143"
"1050","LC102730_0A_Rev_9109","143"
"1051","LC472883_0A_Rev_9109","143"
"1052","LC472884_0A_Rev_22604","143"
"1053","LN610579_0A_Rev_17664","143"
"1054","LN610588_0A_Rev_17724","143"
"1055","MF490240_0A_Rev_10195","143"
"1056","MF490241_0A_Rev_64182","143"
"1057","MF623055_0A_Rev_16887","143"
"1058","MK318076_0A_Rev_17512","143"
"1059","MK837010_0A_Rev_17307","143"
"1060","MN131142_0A_Rev_17059","143"
"1061","MN131143_0A_Rev_17318","143"
"1062","MN871457_0A_Rev_16177","143"
"1063","MN871458_0A_Rev_24401","143"
"1064","MN871464_0A_Rev_47557","143"
"1065","MN871466_0A_Rev_16103","143"
"1066","MN871473_0A_Rev_5339","143"
"1067","MT108727_0A_Rev_61784","143"
"1068","MT118291_0A_Rev_46796","143"
"1069","MT118299_0A_Rev_57674","143"
"1070","MT119363_0A_Rev_9531","143"
"1071","MT119366_0A_Rev_9917","143"
"1072","MT119369_0A_Rev_10142","143"
"1073","MT119376_0A_Rev_9726","143"
"1074","MT349888_0A_Rev_11571","143"
"1075","MT491204_0A_Rev_9619","143"
"1076","MT491205_0A_Rev_9664","143"
"1077","MT491206_0A_Rev_9907","143"
"1078","MT933737_0A_Rev_47432","143"
"1079","MW512830_0A_Rev_47579","143"
"1080","MW512833_0A_Rev_6338","143"
"1081","MW512834_0A_Rev_6269","143"
"1082","MW595220_0A_Rev_10190","143"
"1083","MW595221_0A_Rev_9597","143"
"1084","OL362268_0A_Rev_8964","143"
"1085","OL362269_0A_Rev_8964","143"
"1086","OL754588_0A_Rev_17001","143"
"1087","ON324181_0A_Rev_28735","143"
"1088","ON375840_0A_Rev_47596","143"
"1089","ON759747_0A_Rev_10192","143"
"1090","OP310970_0A_Rev_7528","143"
"1091","OP310974_0A_Rev_7153","143"
"1092","OP310981_0A_Rev_47572","143"
"1093","OP314870_0A_Rev_17099","143"
"1094","OP957382_0A_Rev_9498","143"
"1095","OQ067609_0A_Rev_10622","143"
"1096","OQ319932_0A_Rev_17034","143"
"1097","OQ319935_0A_Rev_7536","143"
"1098","OQ828463_0A_Rev_9620","143"
"1099","OQ968807_0A_Rev_9949","143"
"1100","OQ992555_0A_Rev_57663","143"
"1101","OQ992556_0A_Rev_24470","143"
"1102","OR075999_0A_Rev_17760","143"
"1103","OR436899_0A_Rev_15666","143"
"1104","OR538762_0A_Rev_10230","143"
"1105","OR805296_0A_Rev_8976","143"
"1106","OR962153_0A_Rev_17781","143"
"1107","PP216083_0A_Rev_46758","143"
"1108","PP216086_0A_Rev_47549","143"
"1109","PP668090_0A_Rev_27490","143"
"1110","PP716131_0A_Rev_47457","143"
"1111","PP740685_0A_Rev_47860","143"
"1112","PP740687_0A_Rev_15643","143"
"1113","PP740688_0A_Rev_15643","143"
"1114","PP781973_0A_Rev_40467","143"
"1115","PP848306_0A_Rev_23611","143"
"1116","PP931176_0A_Rev_8964","143"
"1117","PP931177_0A_Rev_17176","143"
"1118","PQ417133_0A_Rev_9230","143"
"1119","PQ474312_0A_Rev_47961","143"
"1120","PQ492278_0A_Rev_28580","143"
"1121","PQ521333_0A_Rev_9647","143"
"1122","AB560486_0A_Fwd_46227","144"
"1123","AP018815_0A_Fwd_46709","144"
"1124","FM887021_0A_Fwd_47520","144"
"1125","FM897211_0A_Fwd_47447","144"
"1126","KU198331_0A_Fwd_47525","144"
"1127","LC472884_0A_Fwd_59724","144"
"1128","LN610579_0A_Fwd_54772","144"
"1129","LN610588_0A_Fwd_54903","144"
"1130","MF623055_0A_Fwd_54112","144"
"1131","MK340760_0A_Fwd_47311","144"
"1132","MN615700_0A_Fwd_47627","144"
"1133","MN615701_0A_Fwd_47929","144"
"1134","MN615702_0A_Fwd_47754","144"
"1135","MN871457_0A_Fwd_53184","144"
"1136","MN871464_0A_Fwd_18409","144"
"1137","MN871466_0A_Fwd_53207","144"
"1138","MN871473_0A_Fwd_42389","144"
"1139","MT108727_0A_Fwd_32466","144"
"1140","MT108729_0A_Fwd_10339","144"
"1141","MT118289_0A_Fwd_10055","144"
"1142","MT118291_0A_Fwd_17635","144"
"1143","MT118293_0A_Fwd_49948","144"
"1144","MT118299_0A_Fwd_28225","144"
"1145","MT119363_0A_Fwd_46637","144"
"1146","MT119366_0A_Fwd_46875","144"
"1147","MT119374_0A_Fwd_46510","144"
"1148","MT119376_0A_Fwd_46830","144"
"1149","MT349888_0A_Fwd_48675","144"
"1150","MT491204_0A_Fwd_46818","144"
"1151","MT491205_0A_Fwd_46868","144"
"1152","MT491206_0A_Fwd_47012","144"
"1153","MW512830_0A_Fwd_18401","144"
"1154","MW512834_0A_Fwd_43367","144"
"1155","MZ089730_0A_Fwd_45502","144"
"1156","OL754588_0A_Fwd_54110","144"
"1157","ON324181_0A_Fwd_65846","144"
"1158","ON375840_0A_Fwd_18471","144"
"1159","ON759747_0A_Fwd_47296","144"
"1160","OP310970_0A_Fwd_44632","144"
"1161","OP310973_0A_Fwd_1664","144"
"1162","OP310978_0A_Fwd_18407","144"
"1163","OP310981_0A_Fwd_18410","144"
"1164","OP314870_0A_Fwd_54267","144"
"1165","OQ828463_0A_Fwd_46717","144"
"1166","OQ831729_0A_Fwd_54734","144"
"1167","OQ968807_0A_Fwd_47840","144"
"1168","OQ992555_0A_Fwd_28899","144"
"1169","OQ992556_0A_Fwd_61569","144"
"1170","OR075999_0A_Fwd_54864","144"
"1171","OR538762_0A_Fwd_47359","144"
"1172","OR611941_0A_Fwd_47453","144"
"1173","OR866206_0A_Fwd_46287","144"
"1174","PP216083_0A_Fwd_18434","144"
"1175","PP216086_0A_Fwd_18409","144"
"1176","PP668090_0A_Fwd_64594","144"
"1177","PP716131_0A_Fwd_18498","144"
"1178","PQ417133_0A_Fwd_46332","144"
"1179","PQ474312_0A_Fwd_18422","144"
"1180","PQ492278_0A_Fwd_65683","144"
"1181","PQ521329_0A_Fwd_46731","144"
"1182","PQ521333_0A_Fwd_46823","144"
"1183","AB560486_0A_Fwd_8959","145"
"1184","AP018815_0A_Fwd_9434","145"
"1185","FM201282_0A_Fwd_10026","145"
"1186","FM887021_0A_Fwd_10249","145"
"1187","FM897211_0A_Fwd_10179","145"
"1188","GU815091_0A_Fwd_10266","145"
"1189","JN254800_0A_Fwd_10026","145"
"1190","KM434184_0A_Fwd_11796","145"
"1191","KP340287_0A_Fwd_10074","145"
"1192","KP340288_0A_Fwd_9482","145"
"1193","KR869157_0A_Fwd_10025","145"
"1194","KU198331_0A_Fwd_10254","145"
"1195","KX171208_0A_Fwd_10073","145"
"1196","LC102730_0A_Fwd_8942","145"
"1197","LC472881_0A_Fwd_52264","145"
"1198","LC472883_0A_Fwd_8942","145"
"1199","LC472884_0A_Fwd_22437","145"
"1200","LN610579_0A_Fwd_17497","145"
"1201","LN610588_0A_Fwd_17557","145"
"1202","MF490240_0A_Fwd_10028","145"
"1203","MF490241_0A_Fwd_64015","145"
"1204","MF623055_0A_Fwd_16720","145"
"1205","MK837009_0A_Fwd_17491","145"
"1206","MK837010_0A_Fwd_17140","145"
"1207","MN131141_0A_Fwd_17569","145"
"1208","MN131142_0A_Fwd_16892","145"
"1209","MN131143_0A_Fwd_17151","145"
"1210","MN615700_0A_Fwd_10358","145"
"1211","MN615701_0A_Fwd_10533","145"
"1212","MN615702_0A_Fwd_10358","145"
"1213","MN871457_0A_Fwd_16010","145"
"1214","MN871458_0A_Fwd_24234","145"
"1215","MN871464_0A_Fwd_47390","145"
"1216","MN871466_0A_Fwd_15936","145"
"1217","MN871473_0A_Fwd_5172","145"
"1218","MT108727_0A_Fwd_61617","145"
"1219","MT108729_0A_Fwd_38715","145"
"1220","MT118291_0A_Fwd_46629","145"
"1221","MT118299_0A_Fwd_57507","145"
"1222","MT119363_0A_Fwd_9364","145"
"1223","MT119366_0A_Fwd_9750","145"
"1224","MT119368_0A_Fwd_9365","145"
"1225","MT119369_0A_Fwd_9975","145"
"1226","MT119376_0A_Fwd_9559","145"
"1227","MT119377_0A_Fwd_9384","145"
"1228","MT133561_0A_Fwd_9252","145"
"1229","MT133562_0A_Fwd_9433","145"
"1230","MT349888_0A_Fwd_11404","145"
"1231","MT491204_0A_Fwd_9452","145"
"1232","MT491205_0A_Fwd_9497","145"
"1233","MT491206_0A_Fwd_9740","145"
"1234","MT933737_0A_Fwd_47265","145"
"1235","MW512830_0A_Fwd_47412","145"
"1236","MW512833_0A_Fwd_6171","145"
"1237","MW512834_0A_Fwd_6102","145"
"1238","MW595220_0A_Fwd_10023","145"
"1239","MW595221_0A_Fwd_9430","145"
"1240","OL362268_0A_Fwd_8797","145"
"1241","OL362269_0A_Fwd_8797","145"
"1242","OL754588_0A_Fwd_16834","145"
"1243","ON324181_0A_Fwd_28568","145"
"1244","ON375840_0A_Fwd_47429","145"
"1245","ON759747_0A_Fwd_10025","145"
"1246","OP310973_0A_Fwd_30890","145"
"1247","OP310974_0A_Fwd_6986","145"
"1248","OP310976_0A_Fwd_47156","145"
"1249","OP310978_0A_Fwd_47633","145"
"1250","OP314870_0A_Fwd_16932","145"
"1251","OP314872_0A_Fwd_2735","145"
"1252","OP831166_0A_Fwd_16949","145"
"1253","OP957382_0A_Fwd_9331","145"
"1254","OQ067609_0A_Fwd_10455","145"
"1255","OQ319932_0A_Fwd_16867","145"
"1256","OQ319935_0A_Fwd_7369","145"
"1257","OQ828463_0A_Fwd_9453","145"
"1258","OQ831729_0A_Fwd_17551","145"
"1259","OQ968807_0A_Fwd_9782","145"
"1260","OQ992555_0A_Fwd_57496","145"
"1261","OQ992556_0A_Fwd_24303","145"
"1262","OR075999_0A_Fwd_17593","145"
"1263","OR436899_0A_Fwd_15499","145"
"1264","OR538762_0A_Fwd_10063","145"
"1265","OR611941_0A_Fwd_10120","145"
"1266","OR805296_0A_Fwd_8809","145"
"1267","OR962153_0A_Fwd_17614","145"
"1268","PP216083_0A_Fwd_46591","145"
"1269","PP216086_0A_Fwd_47382","145"
